id,text,num_words,first_pos_tag,entity,is_singleton,previous_words,next_words
6101,belanja\NN pegawai\NN,2,NN,EVENT,True,"['II\\OD', '2007\\CD', 'dibanding\\VB', 'Rp\\SYM', '34,29\\CD', 'triliun\\CD', 'pada\\IN', 'triwulan\\NN', 'I\\OD', '2007,\\CD']","['naik\\VB', 'menjadi\\VB', 'Rp\\SYM', '46,83\\CD', 'triliun\\CD', 'dibandingkan\\VB', 'Rp\\SYM', '35,66\\CD', 'triliun,\\CD', 'sedangkan\\CC']"
6102,"Rp\SYM 46,83\CD triliun\CD",3,SYM,THINGS|NUM,True,"['34,29\\CD', 'triliun\\CD', 'pada\\IN', 'triwulan\\NN', 'I\\OD', '2007,\\CD', 'belanja\\NN', 'pegawai\\NN', 'naik\\VB', 'menjadi\\VB']","['dibandingkan\\VB', 'Rp\\SYM', '35,66\\CD', 'triliun,\\CD', 'sedangkan\\CC', 'belanja\\NN', 'modal\\NN', 'naik\\VB', 'menjadi\\VB', 'Rp\\SYM']"
6103,"Rp\SYM 35,66\CD triliun,\CD",3,SYM,THINGS|NUM,True,"['I\\OD', '2007,\\CD', 'belanja\\NN', 'pegawai\\NN', 'naik\\VB', 'menjadi\\VB', 'Rp\\SYM', '46,83\\CD', 'triliun\\CD', 'dibandingkan\\VB']","['sedangkan\\CC', 'belanja\\NN', 'modal\\NN', 'naik\\VB', 'menjadi\\VB', 'Rp\\SYM', '9,66\\CD', 'triliun\\CD', 'dibandingkan\\VB', 'Rp\\SYM']"
6104,belanja\NN modal\NN,2,NN,OTHER|EVENT,True,"['naik\\VB', 'menjadi\\VB', 'Rp\\SYM', '46,83\\CD', 'triliun\\CD', 'dibandingkan\\VB', 'Rp\\SYM', '35,66\\CD', 'triliun,\\CD', 'sedangkan\\CC']","['naik\\VB', 'menjadi\\VB', 'Rp\\SYM', '9,66\\CD', 'triliun\\CD', 'dibandingkan\\VB', 'Rp\\SYM', '2,63\\CD', 'triliun.\\CD', 'Dengan\\IN']"
6105,"Rp\SYM 9,66\CD triliun\CD",3,SYM,OTHER|THINGS|NUM,True,"['triliun\\CD', 'dibandingkan\\VB', 'Rp\\SYM', '35,66\\CD', 'triliun,\\CD', 'sedangkan\\CC', 'belanja\\NN', 'modal\\NN', 'naik\\VB', 'menjadi\\VB']","['dibandingkan\\VB', 'Rp\\SYM', '2,63\\CD', 'triliun.\\CD', 'Dengan\\IN', 'demikian,\\PR', 'belanja\\NN', 'pemerintah\\NN', 'secara\\IN', 'keseluruhan\\NN']"
6106,"Rp\SYM 2,63\CD triliun.\CD",3,SYM,OTHER|THINGS|NUM,True,"['triliun,\\CD', 'sedangkan\\CC', 'belanja\\NN', 'modal\\NN', 'naik\\VB', 'menjadi\\VB', 'Rp\\SYM', '9,66\\CD', 'triliun\\CD', 'dibandingkan\\VB']","['Dengan\\IN', 'demikian,\\PR', 'belanja\\NN', 'pemerintah\\NN', 'secara\\IN', 'keseluruhan\\NN', 'tumbuh\\VB', '24,18\\CD', 'persen\\CD', 'dibanding\\VB']"
6107,"demikian,\PR",1,PR,OTHER,True,"['naik\\VB', 'menjadi\\VB', 'Rp\\SYM', '9,66\\CD', 'triliun\\CD', 'dibandingkan\\VB', 'Rp\\SYM', '2,63\\CD', 'triliun.\\CD', 'Dengan\\IN']","['belanja\\NN', 'pemerintah\\NN', 'secara\\IN', 'keseluruhan\\NN', 'tumbuh\\VB', '24,18\\CD', 'persen\\CD', 'dibanding\\VB', 'periode\\NN', 'sebelum\\SC']"
6108,belanja\NN pemerintah\NN,2,NN,OTHER,True,"['menjadi\\VB', 'Rp\\SYM', '9,66\\CD', 'triliun\\CD', 'dibandingkan\\VB', 'Rp\\SYM', '2,63\\CD', 'triliun.\\CD', 'Dengan\\IN', 'demikian,\\PR']","['secara\\IN', 'keseluruhan\\NN', 'tumbuh\\VB', '24,18\\CD', 'persen\\CD', 'dibanding\\VB', 'periode\\NN', 'sebelum\\SC', 'nya,\\PRP', 'atau\\CC']"
6109,keseluruhan\NN,1,NN,OTHER,True,"['triliun\\CD', 'dibandingkan\\VB', 'Rp\\SYM', '2,63\\CD', 'triliun.\\CD', 'Dengan\\IN', 'demikian,\\PR', 'belanja\\NN', 'pemerintah\\NN', 'secara\\IN']","['tumbuh\\VB', '24,18\\CD', 'persen\\CD', 'dibanding\\VB', 'periode\\NN', 'sebelum\\SC', 'nya,\\PRP', 'atau\\CC', '3,83\\CD', 'persen\\CD']"
6110,"24,18\CD persen\CD",2,CD,NUM|THINGS,True,"['Rp\\SYM', '2,63\\CD', 'triliun.\\CD', 'Dengan\\IN', 'demikian,\\PR', 'belanja\\NN', 'pemerintah\\NN', 'secara\\IN', 'keseluruhan\\NN', 'tumbuh\\VB']","['dibanding\\VB', 'periode\\NN', 'sebelum\\SC', 'nya,\\PRP', 'atau\\CC', '3,83\\CD', 'persen\\CD', 'dibanding\\VB', 'triwulan\\NN', 'II\\OD']"
6111,"nya,\PRP",1,PRP,OTHER,True,"['belanja\\NN', 'pemerintah\\NN', 'secara\\IN', 'keseluruhan\\NN', 'tumbuh\\VB', '24,18\\CD', 'persen\\CD', 'dibanding\\VB', 'periode\\NN', 'sebelum\\SC']","['atau\\CC', '3,83\\CD', 'persen\\CD', 'dibanding\\VB', 'triwulan\\NN', 'II\\OD', '2006,\\CD', 'kata\\VB', 'nya.\\PRP', 'Sementara\\SC']"
6112,"3,83\CD persen\CD",2,CD,NUM,True,"['secara\\IN', 'keseluruhan\\NN', 'tumbuh\\VB', '24,18\\CD', 'persen\\CD', 'dibanding\\VB', 'periode\\NN', 'sebelum\\SC', 'nya,\\PRP', 'atau\\CC']","['dibanding\\VB', 'triwulan\\NN', 'II\\OD', '2006,\\CD', 'kata\\VB', 'nya.\\PRP', 'Sementara\\SC', 'itu\\PR', ',ujar\\VB', 'nya,\\PRP']"
6113,"triwulan\NN II\OD 2006,\CD",3,NN,OTHER|NUM,True,"['24,18\\CD', 'persen\\CD', 'dibanding\\VB', 'periode\\NN', 'sebelum\\SC', 'nya,\\PRP', 'atau\\CC', '3,83\\CD', 'persen\\CD', 'dibanding\\VB']","['kata\\VB', 'nya.\\PRP', 'Sementara\\SC', 'itu\\PR', ',ujar\\VB', 'nya,\\PRP', 'konsumsi\\NN', 'rumah\\NN', 'tangga\\NN', 'tumbuh\\VB']"
6114,nya.\PRP,1,PRP,OTHER,True,"['sebelum\\SC', 'nya,\\PRP', 'atau\\CC', '3,83\\CD', 'persen\\CD', 'dibanding\\VB', 'triwulan\\NN', 'II\\OD', '2006,\\CD', 'kata\\VB']","['Sementara\\SC', 'itu\\PR', ',ujar\\VB', 'nya,\\PRP', 'konsumsi\\NN', 'rumah\\NN', 'tangga\\NN', 'tumbuh\\VB', '1,46\\CD', 'persen\\CD']"
6115,itu\PR,1,PR,OTHER,True,"['atau\\CC', '3,83\\CD', 'persen\\CD', 'dibanding\\VB', 'triwulan\\NN', 'II\\OD', '2006,\\CD', 'kata\\VB', 'nya.\\PRP', 'Sementara\\SC']","[',ujar\\VB', 'nya,\\PRP', 'konsumsi\\NN', 'rumah\\NN', 'tangga\\NN', 'tumbuh\\VB', '1,46\\CD', 'persen\\CD', 'pada\\IN', 'triwulan\\NN']"
6116,"nya,\PRP",1,PRP,OTHER,True,"['persen\\CD', 'dibanding\\VB', 'triwulan\\NN', 'II\\OD', '2006,\\CD', 'kata\\VB', 'nya.\\PRP', 'Sementara\\SC', 'itu\\PR', ',ujar\\VB']","['konsumsi\\NN', 'rumah\\NN', 'tangga\\NN', 'tumbuh\\VB', '1,46\\CD', 'persen\\CD', 'pada\\IN', 'triwulan\\NN', 'I\\OD', '2007\\CD']"
6117,konsumsi\NN rumah\NN tangga\NN,3,NN,OTHER|EVENT,True,"['dibanding\\VB', 'triwulan\\NN', 'II\\OD', '2006,\\CD', 'kata\\VB', 'nya.\\PRP', 'Sementara\\SC', 'itu\\PR', ',ujar\\VB', 'nya,\\PRP']","['tumbuh\\VB', '1,46\\CD', 'persen\\CD', 'pada\\IN', 'triwulan\\NN', 'I\\OD', '2007\\CD', 'dibanding\\VB', 'periode\\NN', 'sebelum\\SC']"
6118,"1,46\CD persen\CD",2,CD,NUM,True,"['kata\\VB', 'nya.\\PRP', 'Sementara\\SC', 'itu\\PR', ',ujar\\VB', 'nya,\\PRP', 'konsumsi\\NN', 'rumah\\NN', 'tangga\\NN', 'tumbuh\\VB']","['pada\\IN', 'triwulan\\NN', 'I\\OD', '2007\\CD', 'dibanding\\VB', 'periode\\NN', 'sebelum\\SC', 'nya,\\PRP', 'dan\\CC', '4,71\\CD']"
6119,triwulan\NN I\OD 2007\CD,3,NN,EVENT,True,"['itu\\PR', ',ujar\\VB', 'nya,\\PRP', 'konsumsi\\NN', 'rumah\\NN', 'tangga\\NN', 'tumbuh\\VB', '1,46\\CD', 'persen\\CD', 'pada\\IN']","['dibanding\\VB', 'periode\\NN', 'sebelum\\SC', 'nya,\\PRP', 'dan\\CC', '4,71\\CD', 'persen\\CD', 'secara\\IN', ""'\\Z"", 'year\\FW']"
6120,"nya,\PRP",1,PRP,OTHER,True,"['tumbuh\\VB', '1,46\\CD', 'persen\\CD', 'pada\\IN', 'triwulan\\NN', 'I\\OD', '2007\\CD', 'dibanding\\VB', 'periode\\NN', 'sebelum\\SC']","['dan\\CC', '4,71\\CD', 'persen\\CD', 'secara\\IN', ""'\\Z"", 'year\\FW', 'on\\FW', 'year\\FW', ""',\\Z"", 'yang\\SC']"
6121,"4,71\CD persen\CD",2,CD,NUM|THINGS,True,"['persen\\CD', 'pada\\IN', 'triwulan\\NN', 'I\\OD', '2007\\CD', 'dibanding\\VB', 'periode\\NN', 'sebelum\\SC', 'nya,\\PRP', 'dan\\CC']","['secara\\IN', ""'\\Z"", 'year\\FW', 'on\\FW', 'year\\FW', ""',\\Z"", 'yang\\SC', 'terdiri\\VB', 'atas\\IN', '1,1\\CD']"
6122,"1,1\CD persen\CD",2,CD,THINGS,True,"['persen\\CD', 'secara\\IN', ""'\\Z"", 'year\\FW', 'on\\FW', 'year\\FW', ""',\\Z"", 'yang\\SC', 'terdiri\\VB', 'atas\\IN']","['pertumbuhan\\NN', 'konsumsi\\NN', 'makanan,\\NN', 'dan\\CC', '3,92\\CD', 'persen\\CD', 'pertumbuhan\\NN', 'konsumsi\\NN', 'bukan\\NEG', 'makanan.\\NN']"
6123,"pertumbuhan\NN konsumsi\NN makanan,\NN",3,NN,THINGS|OTHER,True,"[""'\\Z"", 'year\\FW', 'on\\FW', 'year\\FW', ""',\\Z"", 'yang\\SC', 'terdiri\\VB', 'atas\\IN', '1,1\\CD', 'persen\\CD']","['dan\\CC', '3,92\\CD', 'persen\\CD', 'pertumbuhan\\NN', 'konsumsi\\NN', 'bukan\\NEG', 'makanan.\\NN', 'Pemerintah\\NN', 'memperkirakan\\VB', 'defisit\\NN']"
6124,"3,92\CD persen\CD",2,CD,NUM|THINGS,True,"[""',\\Z"", 'yang\\SC', 'terdiri\\VB', 'atas\\IN', '1,1\\CD', 'persen\\CD', 'pertumbuhan\\NN', 'konsumsi\\NN', 'makanan,\\NN', 'dan\\CC']","['pertumbuhan\\NN', 'konsumsi\\NN', 'bukan\\NEG', 'makanan.\\NN', 'Pemerintah\\NN', 'memperkirakan\\VB', 'defisit\\NN', 'RAPBN\\NN', '2008\\CD', 'mencapai\\VB']"
6125,bukan\NEG makanan.\NN,2,NEG,THINGS,True,"['1,1\\CD', 'persen\\CD', 'pertumbuhan\\NN', 'konsumsi\\NN', 'makanan,\\NN', 'dan\\CC', '3,92\\CD', 'persen\\CD', 'pertumbuhan\\NN', 'konsumsi\\NN']","['Pemerintah\\NN', 'memperkirakan\\VB', 'defisit\\NN', 'RAPBN\\NN', '2008\\CD', 'mencapai\\VB', 'Rp\\SYM', '75\\CD', 'triliun,\\CD', 'atau\\CC']"
6126,Pemerintah\NN,1,NN,PERSON,True,"['pertumbuhan\\NN', 'konsumsi\\NN', 'makanan,\\NN', 'dan\\CC', '3,92\\CD', 'persen\\CD', 'pertumbuhan\\NN', 'konsumsi\\NN', 'bukan\\NEG', 'makanan.\\NN']","['memperkirakan\\VB', 'defisit\\NN', 'RAPBN\\NN', '2008\\CD', 'mencapai\\VB', 'Rp\\SYM', '75\\CD', 'triliun,\\CD', 'atau\\CC', '1,7\\CD']"
6127,defisit\NN RAPBN\NN 2008\CD,3,NN,OTHER|EVENT|TIME,True,"['makanan,\\NN', 'dan\\CC', '3,92\\CD', 'persen\\CD', 'pertumbuhan\\NN', 'konsumsi\\NN', 'bukan\\NEG', 'makanan.\\NN', 'Pemerintah\\NN', 'memperkirakan\\VB']","['mencapai\\VB', 'Rp\\SYM', '75\\CD', 'triliun,\\CD', 'atau\\CC', '1,7\\CD', 'persen\\CD', 'terhadap\\IN', 'Produk\\NN', 'Domestik\\JJ']"
6128,"Rp\SYM 75\CD triliun,\CD",3,SYM,THINGS|NUM,True,"['pertumbuhan\\NN', 'konsumsi\\NN', 'bukan\\NEG', 'makanan.\\NN', 'Pemerintah\\NN', 'memperkirakan\\VB', 'defisit\\NN', 'RAPBN\\NN', '2008\\CD', 'mencapai\\VB']","['atau\\CC', '1,7\\CD', 'persen\\CD', 'terhadap\\IN', 'Produk\\NN', 'Domestik\\JJ', 'Bruto\\NN', 'PDB,\\NN', 'meningkat\\VB', '21\\CD']"
6129,"1,7\CD persen\CD",2,CD,OTHER|NUM,True,"['Pemerintah\\NN', 'memperkirakan\\VB', 'defisit\\NN', 'RAPBN\\NN', '2008\\CD', 'mencapai\\VB', 'Rp\\SYM', '75\\CD', 'triliun,\\CD', 'atau\\CC']","['terhadap\\IN', 'Produk\\NN', 'Domestik\\JJ', 'Bruto\\NN', 'PDB,\\NN', 'meningkat\\VB', '21\\CD', 'persen\\CD', 'dibanding\\VB', 'perkiraan\\NN']"
6130,Produk\NN Domestik\JJ Bruto\NN,3,NN,OTHER,True,"['RAPBN\\NN', '2008\\CD', 'mencapai\\VB', 'Rp\\SYM', '75\\CD', 'triliun,\\CD', 'atau\\CC', '1,7\\CD', 'persen\\CD', 'terhadap\\IN']","['PDB,\\NN', 'meningkat\\VB', '21\\CD', 'persen\\CD', 'dibanding\\VB', 'perkiraan\\NN', 'defisit\\NN', 'anggaran\\NN', 'dalam\\IN', 'RAPBN\\NN']"
6131,"PDB,\NN",1,NN,PERSON,True,"['Rp\\SYM', '75\\CD', 'triliun,\\CD', 'atau\\CC', '1,7\\CD', 'persen\\CD', 'terhadap\\IN', 'Produk\\NN', 'Domestik\\JJ', 'Bruto\\NN']","['meningkat\\VB', '21\\CD', 'persen\\CD', 'dibanding\\VB', 'perkiraan\\NN', 'defisit\\NN', 'anggaran\\NN', 'dalam\\IN', 'RAPBN\\NN', '-\\Z']"
6132,21\CD persen\CD,2,CD,OTHER|NUM,True,"['triliun,\\CD', 'atau\\CC', '1,7\\CD', 'persen\\CD', 'terhadap\\IN', 'Produk\\NN', 'Domestik\\JJ', 'Bruto\\NN', 'PDB,\\NN', 'meningkat\\VB']","['dibanding\\VB', 'perkiraan\\NN', 'defisit\\NN', 'anggaran\\NN', 'dalam\\IN', 'RAPBN\\NN', '-\\Z', 'P\\NN', 'tahun\\NN', '2007.\\CD']"
6133,perkiraan\NN defisit\NN anggaran\NN,3,NN,OTHER,True,"['persen\\CD', 'terhadap\\IN', 'Produk\\NN', 'Domestik\\JJ', 'Bruto\\NN', 'PDB,\\NN', 'meningkat\\VB', '21\\CD', 'persen\\CD', 'dibanding\\VB']","['dalam\\IN', 'RAPBN\\NN', '-\\Z', 'P\\NN', 'tahun\\NN', '2007.\\CD', 'Peningkatan\\NN', 'defisit\\NN', 'terkait\\VB', 'dengan\\IN']"
6134,RAPBN\NN -\Z P\NN tahun\NN 2007.\CD,5,NN,OTHER|LOCATION,True,"['Bruto\\NN', 'PDB,\\NN', 'meningkat\\VB', '21\\CD', 'persen\\CD', 'dibanding\\VB', 'perkiraan\\NN', 'defisit\\NN', 'anggaran\\NN', 'dalam\\IN']","['Peningkatan\\NN', 'defisit\\NN', 'terkait\\VB', 'dengan\\IN', 'arah\\NN', 'kebijakan\\NN', 'fiskal\\JJ', 'pemerintah\\NN', 'untuk\\SC', 'memberikan\\VB']"
6135,Peningkatan\NN defisit\NN,2,NN,THINGS,True,"['dibanding\\VB', 'perkiraan\\NN', 'defisit\\NN', 'anggaran\\NN', 'dalam\\IN', 'RAPBN\\NN', '-\\Z', 'P\\NN', 'tahun\\NN', '2007.\\CD']","['terkait\\VB', 'dengan\\IN', 'arah\\NN', 'kebijakan\\NN', 'fiskal\\JJ', 'pemerintah\\NN', 'untuk\\SC', 'memberikan\\VB', 'stimulus\\NN', 'fiskal\\JJ']"
6136,kebijakan\NN fiskal\JJ pemerintah\NN,3,NN,FACILITY,True,"['RAPBN\\NN', '-\\Z', 'P\\NN', 'tahun\\NN', '2007.\\CD', 'Peningkatan\\NN', 'defisit\\NN', 'terkait\\VB', 'dengan\\IN', 'arah\\NN']","['untuk\\SC', 'memberikan\\VB', 'stimulus\\NN', 'fiskal\\JJ', 'bagi\\IN', 'perekonomian,\\NN', 'kata\\VB', 'Presiden\\NNP', 'Susilo\\NNP', 'Bambang\\NNP']"
6137,stimulus\NN fiskal\JJ,2,NN,OTHER,True,"['Peningkatan\\NN', 'defisit\\NN', 'terkait\\VB', 'dengan\\IN', 'arah\\NN', 'kebijakan\\NN', 'fiskal\\JJ', 'pemerintah\\NN', 'untuk\\SC', 'memberikan\\VB']","['bagi\\IN', 'perekonomian,\\NN', 'kata\\VB', 'Presiden\\NNP', 'Susilo\\NNP', 'Bambang\\NNP', 'Yudhoyono\\NNP', 'ketika\\SC', 'menyampaikan\\VB', 'Pidato\\NN']"
6138,"perekonomian,\NN",1,NN,OTHER,True,"['dengan\\IN', 'arah\\NN', 'kebijakan\\NN', 'fiskal\\JJ', 'pemerintah\\NN', 'untuk\\SC', 'memberikan\\VB', 'stimulus\\NN', 'fiskal\\JJ', 'bagi\\IN']","['kata\\VB', 'Presiden\\NNP', 'Susilo\\NNP', 'Bambang\\NNP', 'Yudhoyono\\NNP', 'ketika\\SC', 'menyampaikan\\VB', 'Pidato\\NN', 'Kenegaraan\\NN', 'dan\\CC']"
6139,Presiden\NNP Susilo\NNP Bambang\NNP Yudhoyono\NNP,4,NNP,TITLE|PERSON,True,"['kebijakan\\NN', 'fiskal\\JJ', 'pemerintah\\NN', 'untuk\\SC', 'memberikan\\VB', 'stimulus\\NN', 'fiskal\\JJ', 'bagi\\IN', 'perekonomian,\\NN', 'kata\\VB']","['ketika\\SC', 'menyampaikan\\VB', 'Pidato\\NN', 'Kenegaraan\\NN', 'dan\\CC', 'Keterangan\\NN', 'Pemerintah\\NN', 'atas\\IN', 'RAPBN\\NN', 'Tahun\\NN']"
6140,Pidato\NN Kenegaraan\NN,2,NN,PERSON,True,"['fiskal\\JJ', 'bagi\\IN', 'perekonomian,\\NN', 'kata\\VB', 'Presiden\\NNP', 'Susilo\\NNP', 'Bambang\\NNP', 'Yudhoyono\\NNP', 'ketika\\SC', 'menyampaikan\\VB']","['dan\\CC', 'Keterangan\\NN', 'Pemerintah\\NN', 'atas\\IN', 'RAPBN\\NN', 'Tahun\\NN', '2008\\CD', 'dan\\CC', 'Nota\\NN', 'Keuangan\\NN']"
6141,Keterangan\NN Pemerintah\NN,2,NN,TITLE|ORGANIZATION,True,"['kata\\VB', 'Presiden\\NNP', 'Susilo\\NNP', 'Bambang\\NNP', 'Yudhoyono\\NNP', 'ketika\\SC', 'menyampaikan\\VB', 'Pidato\\NN', 'Kenegaraan\\NN', 'dan\\CC']","['atas\\IN', 'RAPBN\\NN', 'Tahun\\NN', '2008\\CD', 'dan\\CC', 'Nota\\NN', 'Keuangan\\NN', 'nya,\\PRP', 'di\\IN', 'Gedung\\NNP']"
6142,RAPBN\NN Tahun\NN 2008\CD,3,NN,THINGS,True,"['Bambang\\NNP', 'Yudhoyono\\NNP', 'ketika\\SC', 'menyampaikan\\VB', 'Pidato\\NN', 'Kenegaraan\\NN', 'dan\\CC', 'Keterangan\\NN', 'Pemerintah\\NN', 'atas\\IN']","['dan\\CC', 'Nota\\NN', 'Keuangan\\NN', 'nya,\\PRP', 'di\\IN', 'Gedung\\NNP', 'MPR/\\NNP', 'DPR,\\NNP', 'Jakarta,\\NNP', 'Kamis.\\NNP']"
6143,"nya,\PRP",1,PRP,THINGS,True,"['dan\\CC', 'Keterangan\\NN', 'Pemerintah\\NN', 'atas\\IN', 'RAPBN\\NN', 'Tahun\\NN', '2008\\CD', 'dan\\CC', 'Nota\\NN', 'Keuangan\\NN']","['di\\IN', 'Gedung\\NNP', 'MPR/\\NNP', 'DPR,\\NNP', 'Jakarta,\\NNP', 'Kamis.\\NNP', 'Presiden\\NN', 'menjelaskan,\\VB', 'defisit\\NN', 'tersebut\\PR']"
6144,"MPR/\NNP DPR,\NNP",2,NNP,FACILITY|OTHER,True,"['atas\\IN', 'RAPBN\\NN', 'Tahun\\NN', '2008\\CD', 'dan\\CC', 'Nota\\NN', 'Keuangan\\NN', 'nya,\\PRP', 'di\\IN', 'Gedung\\NNP']","['Jakarta,\\NNP', 'Kamis.\\NNP', 'Presiden\\NN', 'menjelaskan,\\VB', 'defisit\\NN', 'tersebut\\PR', 'merupakan\\VB', 'selisih\\NN', 'kebutuhan\\NN', 'belanja\\NN']"
6145,"Jakarta,\NNP",1,NNP,OTHER,True,"['Tahun\\NN', '2008\\CD', 'dan\\CC', 'Nota\\NN', 'Keuangan\\NN', 'nya,\\PRP', 'di\\IN', 'Gedung\\NNP', 'MPR/\\NNP', 'DPR,\\NNP']","['Kamis.\\NNP', 'Presiden\\NN', 'menjelaskan,\\VB', 'defisit\\NN', 'tersebut\\PR', 'merupakan\\VB', 'selisih\\NN', 'kebutuhan\\NN', 'belanja\\NN', 'negara\\NN']"
6146,Kamis.\NNP,1,NNP,OTHER,True,"['2008\\CD', 'dan\\CC', 'Nota\\NN', 'Keuangan\\NN', 'nya,\\PRP', 'di\\IN', 'Gedung\\NNP', 'MPR/\\NNP', 'DPR,\\NNP', 'Jakarta,\\NNP']","['Presiden\\NN', 'menjelaskan,\\VB', 'defisit\\NN', 'tersebut\\PR', 'merupakan\\VB', 'selisih\\NN', 'kebutuhan\\NN', 'belanja\\NN', 'negara\\NN', 'sebesar\\JJ']"
6147,Presiden\NN,1,NN,TITLE,True,"['dan\\CC', 'Nota\\NN', 'Keuangan\\NN', 'nya,\\PRP', 'di\\IN', 'Gedung\\NNP', 'MPR/\\NNP', 'DPR,\\NNP', 'Jakarta,\\NNP', 'Kamis.\\NNP']","['menjelaskan,\\VB', 'defisit\\NN', 'tersebut\\PR', 'merupakan\\VB', 'selisih\\NN', 'kebutuhan\\NN', 'belanja\\NN', 'negara\\NN', 'sebesar\\JJ', 'Rp\\SYM']"
6148,defisit\NN tersebut\PR,2,NN,OTHER,True,"['Keuangan\\NN', 'nya,\\PRP', 'di\\IN', 'Gedung\\NNP', 'MPR/\\NNP', 'DPR,\\NNP', 'Jakarta,\\NNP', 'Kamis.\\NNP', 'Presiden\\NN', 'menjelaskan,\\VB']","['merupakan\\VB', 'selisih\\NN', 'kebutuhan\\NN', 'belanja\\NN', 'negara\\NN', 'sebesar\\JJ', 'Rp\\SYM', '836,4\\CD', 'triliun,\\CD', 'serta\\CC']"
6149,kebutuhan\NN belanja\NN negara\NN,3,NN,OTHER,True,"['MPR/\\NNP', 'DPR,\\NNP', 'Jakarta,\\NNP', 'Kamis.\\NNP', 'Presiden\\NN', 'menjelaskan,\\VB', 'defisit\\NN', 'tersebut\\PR', 'merupakan\\VB', 'selisih\\NN']","['sebesar\\JJ', 'Rp\\SYM', '836,4\\CD', 'triliun,\\CD', 'serta\\CC', 'pendapatan\\NN', 'negara\\NN', 'dan\\CC', 'hibah\\NN', 'yang\\SC']"
6150,"sebesar\JJ Rp\SYM 836,4\CD triliun,\CD",4,JJ,OTHER|THINGS|NUM,True,"['Kamis.\\NNP', 'Presiden\\NN', 'menjelaskan,\\VB', 'defisit\\NN', 'tersebut\\PR', 'merupakan\\VB', 'selisih\\NN', 'kebutuhan\\NN', 'belanja\\NN', 'negara\\NN']","['serta\\CC', 'pendapatan\\NN', 'negara\\NN', 'dan\\CC', 'hibah\\NN', 'yang\\SC', 'mencapai\\VB', 'Rp\\SYM', '761,4\\CD', 'triliun.\\CD']"
6151,pendapatan\NN negara\NN,2,NN,OTHER,True,"['merupakan\\VB', 'selisih\\NN', 'kebutuhan\\NN', 'belanja\\NN', 'negara\\NN', 'sebesar\\JJ', 'Rp\\SYM', '836,4\\CD', 'triliun,\\CD', 'serta\\CC']","['dan\\CC', 'hibah\\NN', 'yang\\SC', 'mencapai\\VB', 'Rp\\SYM', '761,4\\CD', 'triliun.\\CD', 'Dalam\\IN', 'RAPBN\\NN', '2008,\\CD']"
6152,hibah\NN,1,NN,OTHER,True,"['belanja\\NN', 'negara\\NN', 'sebesar\\JJ', 'Rp\\SYM', '836,4\\CD', 'triliun,\\CD', 'serta\\CC', 'pendapatan\\NN', 'negara\\NN', 'dan\\CC']","['yang\\SC', 'mencapai\\VB', 'Rp\\SYM', '761,4\\CD', 'triliun.\\CD', 'Dalam\\IN', 'RAPBN\\NN', '2008,\\CD', 'pembiayaan\\NN', 'anggaran\\NN']"
6153,"Rp\SYM 761,4\CD triliun.\CD",3,SYM,OTHER|THINGS|NUM,True,"['Rp\\SYM', '836,4\\CD', 'triliun,\\CD', 'serta\\CC', 'pendapatan\\NN', 'negara\\NN', 'dan\\CC', 'hibah\\NN', 'yang\\SC', 'mencapai\\VB']","['Dalam\\IN', 'RAPBN\\NN', '2008,\\CD', 'pembiayaan\\NN', 'anggaran\\NN', 'yang\\SC', 'bersumber\\VB', 'dari\\IN', 'dalam\\NN', 'negeri\\NN']"
6154,"RAPBN\NN 2008,\CD",2,NN,ORGANIZATION|OTHER,True,"['pendapatan\\NN', 'negara\\NN', 'dan\\CC', 'hibah\\NN', 'yang\\SC', 'mencapai\\VB', 'Rp\\SYM', '761,4\\CD', 'triliun.\\CD', 'Dalam\\IN']","['pembiayaan\\NN', 'anggaran\\NN', 'yang\\SC', 'bersumber\\VB', 'dari\\IN', 'dalam\\NN', 'negeri\\NN', 'secara\\IN', 'netto\\FW', 'direncanakan\\VB']"
6155,pembiayaan\NN anggaran\NN,2,NN,OTHER,True,"['dan\\CC', 'hibah\\NN', 'yang\\SC', 'mencapai\\VB', 'Rp\\SYM', '761,4\\CD', 'triliun.\\CD', 'Dalam\\IN', 'RAPBN\\NN', '2008,\\CD']","['yang\\SC', 'bersumber\\VB', 'dari\\IN', 'dalam\\NN', 'negeri\\NN', 'secara\\IN', 'netto\\FW', 'direncanakan\\VB', 'mencapai\\VB', 'Rp\\SYM']"
6156,dalam\NN negeri\NN,2,NN,OTHER,True,"['761,4\\CD', 'triliun.\\CD', 'Dalam\\IN', 'RAPBN\\NN', '2008,\\CD', 'pembiayaan\\NN', 'anggaran\\NN', 'yang\\SC', 'bersumber\\VB', 'dari\\IN']","['secara\\IN', 'netto\\FW', 'direncanakan\\VB', 'mencapai\\VB', 'Rp\\SYM', '97,7\\CD', 'triliun.\\CD', 'Jumlah\\NN', 'itu\\PR', 'antara\\IN']"
